"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL197245";"";"None";"434.32";"0";"4.30";"67";"Cc1cc(N(C)CCO)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"19.98";"0.41";"4.38";"11.62";"0";"CHEMBL871627";"Displacement of 15 pM [125I]MCH from human MCH1R expressed in CHO-K1 in whole-cell binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140405";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307512";"";"";""
"CHEMBL209542";"";"None";"411.51";"0";"4.66";"17a";"CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccccc5)ccc4c3=O)cn2)C1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865484";"Activity at human MCH1R by GTPgammaS assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL378230";"";"None";"490.40";"1";"5.42";"17d";"CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(Br)cc5)ccc4c3=O)cn2)C1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865484";"Activity at human MCH1R by GTPgammaS assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL214221";"";"None";"459.98";"1";"5.62";"17k";"Cc1cc(Cl)ccc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865484";"Activity at human MCH1R by GTPgammaS assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL387055";"";"None";"492.55";"1";"5.43";"19b";"CN(C)C1CCN(c2ccc(-c3cn(C)c4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL865484";"Activity at human MCH1R by GTPgammaS assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL265365";"";"None";"457.53";"0";"4.80";"20f";"COc1ccc(Oc2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)cc1";"Ki";"'='";"138.0";"nM";"6.86";"";"";"UO_0000065";"14.99";"0.28";"2.06";"10.08";"0";"CHEMBL865483";"Binding affinity to human MCH1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216430";"";"None";"418.42";"0";"4.21";"ADS103214";"Cn1c(N2CCCC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc21";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854907";"Inhibition of MCH-mediated calcium influx into MCH-R1 expressing cells";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137582";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL217462";"";"None";"373.50";"1";"5.37";"cinnamyl carboxamide 11";"CCCc1ccc(/C=C/C(=O)Nc2ccc3nc(CCC)cc(N)c3c2)cc1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"22.48";"0.41";"3.03";"12.35";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL439358";"";"None";"413.44";"1";"5.79";"2-substituted-4-aminoquinoline 8";"CC(C)(C)c1cc(N)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"23.03";"0.43";"3.73";"14.00";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL218030";"";"None";"408.54";"1";"5.08";"8a";"COc1cc(NC(=O)c2ccc(C3CCCCC3)cc2)ccc1OC1CCN(C)C1";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"17.62";"0.33";"2.12";"14.17";"0";"CHEMBL908624";"Displacement of radiolabeled iodo-MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149492";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL385141";"";"None";"455.56";"0";"4.98";"17l";"COc1ccc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)c(C)c1";"Ki";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"18.62";"0.34";"3.50";"14.42";"0";"CHEMBL865483";"Binding affinity to human MCH1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL213933";"";"None";"442.52";"0";"4.07";"18a";"COc1ccncc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"17.50";"0.32";"3.67";"10.80";"0";"CHEMBL865483";"Binding affinity to human MCH1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL387055";"";"None";"492.55";"1";"5.43";"19b";"CN(C)C1CCN(c2ccc(-c3cn(C)c4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1";"Ki";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"14.05";"0.26";"1.49";"16.73";"0";"CHEMBL865483";"Binding affinity to human MCH1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL386552";"";"None";"524.63";"2";"5.50";"34";"CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccsc4)C[C@H]23)CC1";"Ki";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"15.03";"0.30";"2.39";"20.31";"0";"CHEMBL869840";"Binding affinity to MCHR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL214957";"";"None";"482.01";"1";"5.25";"2";"COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1";"Activity";"'='";"87.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL993705";"Antagonist activity at MCH1R expressed in CHO cells assessed as intracellular Ca2+ mobilization after 20 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153986";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308072";"";"";""
"CHEMBL215508";"";"None";"458.51";"0";"4.76";"5";"COc1cc(N2C(=O)c3ccc(Oc4ccccc4)cc3C2=O)ccc1OCCN1CCCC1";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL993707";"Antagonist activity at MCH1R";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153986";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL217178";"";"None";"461.97";"1";"6.11";"32";"O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2oc(CN3CCCC3)cc2c1";"IC50";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908945";"Antagonist activity against human MCH1 receptor stably-expressed in CHO cells by Gal4/Elk1-Luc reporter assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137353";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308072";"";"";""
"CHEMBL214280";"";"None";"507.03";"2";"6.22";"30";"Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2ccccc2Cl)cc1C";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"15.43";"0.30";"1.60";"9.46";"0";"CHEMBL863645";"Inhibition of [125I]MCH binding to human MCHR1 expressed in HEK293 cells by HT-SPA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL384116";"";"None";"631.47";"2";"9.16";"10j";"O=C(CN1CCc2cc(-c3cc(Cl)ccc3Cl)ccc2C1C1CCN(C2CCCC2)CC1)Nc1cc(Cl)cc(Cl)c1";"Ki";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"11.18";"0.24";"-2.10";"19.84";"0";"CHEMBL908038";"Binding affinity to human MCHR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216225";"";"None";"398.41";"0";"3.47";"49";"O=C(NC1CCN(Cc2cccc(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1";"IC50";"'='";"966.0";"nM";"6.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908289";"Antagonist activity at MCHr1 assessed as inhibition of MCH-mediated calcium ion release in intact IMR32 cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137327";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307656";"";"";""
"CHEMBL212142";"";"None";"593.09";"2";"7.10";"6c";"N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)C32CCN(CC3CC3)CC2)c1";"Ki";"'='";"119.0";"nM";"6.92";"";"";"UO_0000065";"11.68";"0.23";"-0.18";"11.66";"0";"CHEMBL908038";"Binding affinity to human MCHR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL377658";"";"None";"460.62";"1";"6.42";"5l";"COc1cc(NC(=O)c2ccc(-c3ccccc3)c(C)c2)ccc1OCCN(C(C)C)C(C)C";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"14.76";"0.27";"0.38";"13.39";"0";"CHEMBL906920";"Displacement of radiolabeled iodo-MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149490";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL384548";"";"None";"517.05";"2";"5.33";"18d";"O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1Cc1cccc2cc(CN3CCC(O)CC3)cnc12";"Ki";"'='";"51.0";"nM";"7.29";"";"";"UO_0000065";"14.10";"0.28";"1.96";"10.23";"0";"CHEMBL909733";"Binding affinity to MCHR1 by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216005";"";"None";"465.97";"0";"4.18";"55";"CN(C)c1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1CCO";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871566";"Antagonist activity against MCH1R expressed in CHO cells assessed as inhibition of MCH-induced EC80 thrombin response by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146879";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL384724";"";"None";"490.03";"1";"5.52";"33";"Cc1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1CCN1CCCC1";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871566";"Antagonist activity against MCH1R expressed in CHO cells assessed as inhibition of MCH-induced EC80 thrombin response by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146879";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL366275";"";"None";"442.59";"0";"3.02";"31";"CN1CC[C@@H](N(C)C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(O)cc4)s3)C2)C1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829988";"Binding affinity towards the human MCH-R1 receptor by displacing [125I]Tyr13]-MCH radioligand in HEK293 cells, Data is average of 3 or more independent measurements";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140258";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";""
"CHEMBL217403";"";"None";"515.54";"1";"3.55";"7i";"COc1ccc2cc(C(=O)N[C@H](CCCNC(=N)N)C(=O)NCc3ccc(C(F)(F)F)cc3)ccc2c1";"IC50";"'='";"443.0";"nM";"6.35";"";"+/-118nM";"UO_0000065";"";"";"";"";"0";"CHEMBL854910";"Functional antagonism of MCH-R1 expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137587";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL186750";"";"None";"268.36";"0";"3.63";"50";"Nc1ccc2cccc(OCC3CC4CCC3C4)c2n1";"IC50";"'='";"1730.0";"nM";"5.76";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL835733";"Concentration required to inhibit 50% of melanin-concentrating hormone induced [Ca2+] flux in IMR-32 cells measured by using a fluorometric imaging plate reader";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307656";"";"";""
"CHEMBL384546";"";"None";"513.56";"1";"4.69";"2e";"CCN(CC)Cc1ccc(CCN2CCn3nc(C(=O)Nc4ccc(C(F)(F)F)cc4)cc3C2=O)cc1";"Ki";"'='";"2482.0";"nM";"5.61";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854911";"Functional antagonism of MCH-R1 expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137585";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";""
"CHEMBL385535";"";"None";"423.34";"0";"4.41";"9l";"COc1cc(OC)cc(C(=O)NC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)c1";"Ki";"'='";"205.0";"nM";"6.69";"";"";"UO_0000065";"15.80";"0.33";"2.28";"13.17";"0";"CHEMBL856548";"Binding activity against human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL215955";"";"None";"333.44";"0";"4.34";"6-substituted-4-aminoquinoline 7";"CCCc1cc(N)c2cc(NC(=O)CCc3ccccc3)ccc2n1";"IC50";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"15.24";"0.28";"0.74";"7.47";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL425979";"";"None";"455.52";"1";"6.70";"4-substituted quinoline 9";"CCCc1cc(N(CC)CC)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"13.08";"0.25";"-0.74";"13.17";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL215649";"";"None";"439.48";"1";"6.07";"4-substituted quinoline 10";"CCCc1cc(N2CCC2)c2cc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)ccc2n1";"IC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"19.46";"0.37";"2.48";"18.91";"0";"CHEMBL856552";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL216817";"";"None";"433.43";"1";"6.15";"2-substituted-4-aminoquinoline 13b";"Nc1cc(-c2ccccc2)nc2ccc(NC(=O)/C=C/c3ccc(C(F)(F)F)cc3)cc12";"EC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856554";"Stimulation of IP3-coupled mobilization of calcium in HEK293 cells expressing MCH-R1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL215662";"";"None";"427.47";"1";"5.82";"2-aminoquinoline-6-carboxamide 13";"O=C(CCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc(N3CCCCC3)ccc2c1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"18.53";"0.35";"2.10";"17.51";"0";"CHEMBL856555";"Displacement of 125I-[Phe13,Tyr19]-MCH from human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137268";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL251947";"";"None";"425.37";"1";"5.45";"7";"CCN(CC)CCCn1c(-c2ccc(Br)cc2)cn2c3ccccc3nc12";"Ki";"'='";"11900.0";"nM";"4.92";"";"";"UO_0000065";"11.58";"0.25";"-0.53";"19.33";"0";"CHEMBL944961";"Displacement of [125I]MCH from human MCHR1 expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140742";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308072";"";"";""
"CHEMBL401317";"";"None";"356.47";"0";"3.36";"15";"CCOc1ccccc1Nc1nc(N)nc(CN(C)C2CCCCC2)n1";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL944962";"Displacement of [125I]MCH from human MCHR1 expressed in CHO cell membranes at 5 ug/ml";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140742";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308072";"";"";""
"CHEMBL361654";"";"None";"463.38";"0";"4.17";"29";"CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Br)cc2)cc1OC";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"14.25";"0.31";"2.43";"7.98";"0";"CHEMBL828687";"Binding affinity against human Melanin-concentrating hormone receptor 1 stably transfected CHO cells was determined using scintillation proximity assay (SPA)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137103";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";""
"CHEMBL196864";"";"None";"537.45";"1";"4.57";"15";"N#Cc1cccc(-c2ccc(CN(CC(=O)Nc3cc(Cl)cc(Cl)c3)C(=O)CN3CC[C@H](O)C3)cc2)c1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860451";"Antagonist activity against human MCH1 receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141941";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL1985306";"";"None";"461.91";"1";"5.00";"SID125011834";"COc1ccc(Oc2c(Cl)cnn(CC(=O)Nc3ccccc3-c3ccccc3)c2=O)cc1";"IC50";"";"1140.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963871";"PUBCHEM_BIOASSAY: Late-stage fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1) Set 6. (Class of assay: confirmatory) ";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
